timestamp,asset_id,depot,shift,asset_age_months,vibration_g,temperature_c,pressure_psi,acoustic_db,motor_current_a,error_events,constant_sensor,time_to_failure_hours,health_status,fault_type,failure_within_7_days,vibration_roll_mean_6,vibration_rms_6,vibration_peak_to_peak_6,temp_roll_mean_6
11/01/2026 18:00,PUMP-005,North,Night,28,2.2319,57.8643,113.873,69.7835,36.7051,1,1,400.23,Healthy,Normal,0,2.146983333,2.148351754,0.2022,60.78136667
12/01/2026 00:00,PUMP-005,North,Night,28,2.0183,58.5688,113.7051,68.825,36.5739,0,1,446.4,Healthy,Normal,0,2.1098,2.111166837,0.2136,60.33345
12/01/2026 06:00,PUMP-005,North,Day,28,2.304,59.9466,112.4591,75.4184,35.9595,1,1,398.82,Healthy,Normal,0,2.153933333,2.156085645,0.2857,60.23428333
12/01/2026 12:00,PUMP-005,North,Day,28,2.4691,61.6097,120.5193,71.3255,34.5954,0,1,404.24,Healthy,Normal,0,2.221966667,2.226408836,0.4508,59.49901667
12/01/2026 18:00,PUMP-005,North,Day,28,1.7921,56.1304,118.7062,68.1391,33.2152,0,1,327.12,Healthy,Normal,0,2.161266667,2.171918145,0.677,59.38875
13/01/2026 00:00,PUMP-005,North,Day,28,2.0409,59.8199,120.7561,72.5809,35.519,0,1,364.79,Healthy,Normal,0,2.142716667,2.153937423,0.677,58.98995
13/01/2026 06:00,PUMP-005,North,Night,28,2.1532,59.6958,122.5277,72.7819,36.6684,1,1,327.05,Healthy,Normal,0,2.1296,2.140543979,0.677,59.2952
13/01/2026 12:00,PUMP-005,North,Day,28,2.676,57.6575,115.0787,70.9632,36.5561,0,1,376.04,Healthy,Normal,0,2.239216667,2.257543365,0.8839,59.14331667
13/01/2026 18:00,PUMP-005,North,Night,28,2.3864,61.1803,114.1008,73.2378,37.7211,0,1,349.1,Healthy,Normal,0,2.25295,2.271765144,0.8839,59.34893333
14/01/2026 00:00,PUMP-005,North,Day,28,2.073,60.9574,117.6724,68.0484,34.532,1,1,348.65,Healthy,Normal,0,2.186933333,2.204781751,0.8839,59.24021667
14/01/2026 06:00,PUMP-005,North,Day,28,2.1773,58.6748,122.8367,69.3843,35.3932,1,1,360.97,Healthy,Normal,0,2.251133333,2.261835107,0.6351,59.66428333
14/01/2026 12:00,PUMP-005,North,Day,28,1.7744,61.8156,123.0004,69.1503,36.4085,1,1,357.63,Healthy,Normal,0,2.206716667,2.22405826,0.9016,59.9969
14/01/2026 18:00,PUMP-005,North,Day,28,1.9664,58.9443,114.6827,70.7881,37.6212,0,1,360.51,Healthy,Normal,0,2.175583333,2.195034911,0.9016,59.87165
15/01/2026 00:00,PUMP-005,North,Night,28,2.2482,63.2314,118.9778,69.1101,37.0727,0,1,333.08,Healthy,Normal,0,2.104283333,2.113547445,0.612,60.80063333
15/01/2026 06:00,PUMP-005,North,Day,28,2.3407,55.2334,120.4326,68.9334,35.4255,0,1,335.14,Healthy,Normal,0,2.096666667,2.105012602,0.5663,59.80948333
15/01/2026 12:00,PUMP-005,North,Day,28,2.0637,60.5489,115.9697,66.3801,34.788,0,1,310.21,Healthy,Normal,0,2.095116667,2.103489047,0.5663,59.7414
15/01/2026 18:00,PUMP-005,North,Day,28,2.0401,58.6169,123.5996,69.5672,35.3793,0,1,323.34,Healthy,Normal,0,2.07225,2.080439447,0.5663,59.73175
16/01/2026 00:00,PUMP-005,North,Night,28,2.179,59.9125,118.495,74.8108,36.4707,1,1,299.09,Healthy,Normal,0,2.139683333,2.143552946,0.3743,59.41456667
16/01/2026 06:00,PUMP-005,North,Night,28,2.2439,60.3547,117.4571,69.879,36.8583,0,1,316.74,Healthy,Normal,0,2.185933333,2.188503052,0.3006,59.64963333
16/01/2026 12:00,PUMP-005,North,Day,28,1.9583,59.9842,112.176,70.2679,34.6935,0,1,262.92,Healthy,Normal,0,2.137616667,2.14156521,0.3824,59.10843333
16/01/2026 18:00,PUMP-005,North,Night,28,2.2795,56.7238,124.1732,67.2587,38.14,0,1,268.14,Healthy,Normal,0,2.127416667,2.13053409,0.3212,59.35683333
17/01/2026 00:00,PUMP-005,North,Day,28,2.1145,58.9563,117.6649,69.4253,33.1459,0,1,277.95,Healthy,Normal,0,2.135883333,2.138819987,0.3212,59.0914
17/01/2026 06:00,PUMP-005,North,Day,28,1.9863,60.4492,114.3428,64.8131,36.57,0,1,274.79,Healthy,Normal,0,2.126916667,2.130363243,0.3212,59.39678333
17/01/2026 12:00,PUMP-005,North,Day,28,2.1032,57.1678,113.8623,68.2734,37.1815,0,1,274.75,Healthy,Normal,0,2.114283333,2.117628175,0.3212,58.93933333
17/01/2026 18:00,PUMP-005,North,Night,28,2.2406,60.5222,116.2294,68.6283,32.939,0,1,247.24,Healthy,Normal,0,2.113733333,2.117045728,0.3212,58.96725
18/01/2026 00:00,PUMP-005,North,Day,28,2.0625,61.129,111.9634,68.6433,34.4092,0,1,230.98,Healthy,Normal,0,2.1311,2.133473812,0.2932,59.15805
18/01/2026 06:00,PUMP-005,North,Night,28,1.9047,59.6738,115.8596,66.9539,38.7227,0,1,234.6,Healthy,Normal,0,2.068633333,2.071312985,0.3359,59.64971667
18/01/2026 12:00,PUMP-005,North,Day,28,2.2172,59.1192,116.5403,71.4053,33.7194,0,1,235.62,Healthy,Normal,0,2.08575,2.089134209,0.3359,59.67686667
18/01/2026 18:00,PUMP-005,North,Day,28,1.8936,58.1423,113.3775,70.5757,36.0924,0,1,258.34,Healthy,Normal,0,2.0703,2.074737885,0.347,59.29238333
19/01/2026 00:00,PUMP-005,North,Day,28,2.0785,58.9659,115.0922,73.5583,35.8847,0,1,240.8,Healthy,Normal,0,2.066183333,2.070585092,0.347,59.59206667
19/01/2026 06:00,PUMP-005,North,Day,28,2.0772,56.7483,122.7024,69.6891,37.045,0,1,225.96,Healthy,Normal,0,2.03895,2.041992786,0.3236,58.96308333
19/01/2026 12:00,PUMP-005,North,Day,28,2.3097,60.3645,118.8817,73.1238,37.6189,0,1,250.12,Healthy,Normal,0,2.08015,2.085633999,0.4161,58.83566667
19/01/2026 18:00,PUMP-005,North,Night,28,1.9965,61.2215,118.1747,66.8018,35.7358,0,1,211.28,Healthy,Normal,0,2.09545,2.099894649,0.4161,59.09361667
20/01/2026 00:00,PUMP-005,North,Day,28,2.1824,60.4843,124.429,71.9501,35.4079,1,1,227.1,Healthy,Normal,0,2.08965,2.093809891,0.4161,59.32113333
20/01/2026 06:00,PUMP-005,North,Day,28,1.6987,59.7371,113.8874,70.233,34.4912,0,1,197.54,Healthy,Normal,0,2.057166667,2.065756515,0.611,59.58693333
20/01/2026 12:00,PUMP-005,North,Night,28,2.2632,59.1042,116.1867,67.181,36.7959,2,1,198.43,Warning,Normal,0,2.08795,2.09785652,0.611,59.60998333
20/01/2026 18:00,PUMP-005,North,Night,28,2.3851,61.7505,116.3985,73.044,35.5908,0,1,173.08,Healthy,Normal,0,2.139266667,2.151741699,0.6864,60.44368333
21/01/2026 00:00,PUMP-005,North,Night,28,2.375,66.0073,113.1646,71.5034,35.6315,0,1,158.72,Healthy,Normal,1,2.15015,2.163556676,0.6864,61.38415
21/01/2026 06:00,PUMP-005,North,Day,28,2.5188,62.5709,113.7611,72.8347,37.4541,1,1,163.65,Healthy,Normal,1,2.2372,2.252561732,0.8201,61.60905
21/01/2026 12:00,PUMP-005,North,Night,28,2.6121,61.6369,121.2337,68.9477,37.7351,0,1,125.77,Healthy,Normal,1,2.308816667,2.32753098,0.9134,61.80115
21/01/2026 18:00,PUMP-005,North,Day,28,2.4639,61.5128,115.8157,68.4783,36.6937,2,1,197.71,Warning,Normal,0,2.43635,2.43890769,0.3489,62.0971
22/01/2026 00:00,PUMP-005,North,Night,28,2.5357,65.3768,111.6427,75.5927,38.6403,1,1,141.47,Healthy,Normal,1,2.481766667,2.483187621,0.2371,63.14253333
22/01/2026 06:00,PUMP-005,North,Day,28,2.7355,66.7001,110.9863,72.3918,39.1547,2,1,191.73,Warning,Normal,0,2.540166667,2.542688302,0.3605,63.96746667
22/01/2026 12:00,PUMP-005,North,Night,28,3.0822,63.1926,114.3428,72.1374,38.1504,1,1,149.67,Warning,Normal,1,2.658033333,2.66617437,0.6183,63.49835
22/01/2026 18:00,PUMP-005,North,Night,28,2.8989,68.2462,115.9828,73.3946,40.7847,0,1,138.19,Healthy,Normal,1,2.721383333,2.729779674,0.6183,64.44423333
23/01/2026 00:00,PUMP-005,North,Day,28,2.8559,66.6786,108.2433,74.5883,39.981,0,1,176.47,Healthy,Normal,0,2.762016667,2.770176914,0.6183,65.28451667
23/01/2026 06:00,PUMP-005,North,Night,28,3.297,66.8592,102.0438,76.1312,38.9186,0,1,102.12,Warning,Warning,1,2.900866667,2.91097597,0.7613,66.17558333
23/01/2026 12:00,PUMP-005,North,Night,28,3.3447,70.6027,117.1022,74.3728,39.6019,1,1,104.54,Warning,Warning,1,3.0357,3.044118104,0.6092,67.04656667
23/01/2026 18:00,PUMP-005,North,Day,28,3.2341,68.7668,111.1976,66.7502,39.4323,0,1,103.3,Warning,Bearing Wear,1,3.1188,3.124536573,0.4888,67.39101667
24/01/2026 00:00,PUMP-005,North,Night,28,3.506,69.3362,114.0478,74.9249,38.1519,0,1,119.45,Warning,Bearing Wear,1,3.189433333,3.198136226,0.6501,68.41495
24/01/2026 06:00,PUMP-005,North,Day,28,3.589,69.2838,114.4398,73.6846,40.291,2,1,113,Warning,Warning,1,3.30445,3.312746889,0.7331,68.58788333
24/01/2026 12:00,PUMP-005,North,Day,28,3.5728,69.065,112.0436,76.6344,39.3601,1,1,50.63,Warning,Warning,1,3.423933333,3.426720656,0.3549,68.98561667
24/01/2026 18:00,PUMP-005,North,Day,28,3.6047,71.1709,108.4167,75.3453,38.6099,0,1,117.36,Warning,Bearing Wear,1,3.475216667,3.47798169,0.3706,69.70423333
25/01/2026 00:00,PUMP-005,North,Day,28,4.0577,69.9825,105.9506,73.9149,42.6406,0,1,108.07,Warning,Bearing Wear,1,3.59405,3.602222717,0.8236,69.60086667
25/01/2026 06:00,PUMP-005,North,Night,28,3.6751,71.3517,108.1062,77.4006,43.1208,1,1,59.11,Warning,Warning,1,3.66755,3.672034137,0.5517,70.03168333
25/01/2026 12:00,PUMP-005,North,Day,28,3.5522,69.0777,104.1513,73.0184,41.2113,1,1,97.05,Warning,Warning,1,3.67525,3.679426972,0.5055,69.9886
25/01/2026 18:00,PUMP-005,North,Day,28,4.2274,71.3663,110.065,75.9563,40.9408,2,1,61.92,Critical,Warning,1,3.78165,3.79075821,0.6752,70.33568333
26/01/2026 00:00,PUMP-005,North,Night,28,4.3072,73.9227,104.7958,76.6074,41.1099,1,1,74.9,Critical,Warning,1,3.90405,3.915911108,0.755,71.1453
26/01/2026 06:00,PUMP-005,North,Day,28,4.059,74.6427,103.4232,82.3431,42.6945,3,1,115.46,Warning,Seal Leak,1,3.979766667,3.98931443,0.755,71.72393333
26/01/2026 12:00,PUMP-005,North,Day,28,4.2357,74.6938,110.1944,77.6969,42.8003,0,1,74.29,Critical,Seal Leak,1,4.009433333,4.020033228,0.755,72.50915
26/01/2026 18:00,PUMP-005,North,Night,28,4.2711,73.7632,102.6174,75.4603,40.1127,3,1,34.97,Critical,Bearing Wear,1,4.108766667,4.117036518,0.755,72.91106667
27/01/2026 00:00,PUMP-005,North,Night,28,4.4463,76.1072,107.0477,77.1477,43.6471,2,1,79.5,Critical,Bearing Wear,1,4.257783333,4.259330874,0.3873,74.08265
27/01/2026 06:00,PUMP-005,North,Night,28,4.6565,76.7931,102.7297,75.7808,43.1361,3,1,44,Critical,Seal Leak,1,4.3293,4.333272022,0.5975,74.98711667
27/01/2026 12:00,PUMP-005,North,Day,28,4.4833,77.0182,104.057,71.5942,41.3218,2,1,0,Critical,Bearing Wear,1,4.35865,4.362940246,0.5975,75.50303333
27/01/2026 18:00,PUMP-005,North,Day,28,4.6911,76.4888,102.4531,77.5107,45.9568,2,1,36.75,Critical,Misalignment,1,4.464,4.467333726,0.4554,75.81071667
28/01/2026 00:00,PUMP-005,North,Day,28,4.7089,77.1652,102.127,78.2135,42.9357,2,1,41.53,Critical,Bearing Wear,1,4.542866667,4.545602425,0.4378,76.22261667
28/01/2026 06:00,PUMP-005,North,Day,28,4.9583,78.6788,103.8642,75.4394,45.7717,3,1,19.11,Critical,Bearing Wear,1,4.6574,4.660426521,0.512,77.04188333
01/01/2026 00:00,PUMP-006,South,Day,86,1.6972,68.7266,121.0465,73.682,36.28,1,1,668.17,Healthy,Normal,0,1.6972,1.6972,0,68.7266
01/01/2026 06:00,PUMP-006,South,Day,86,1.8326,68.1061,123.3796,66.9962,35.9,1,1,624.55,Healthy,Normal,0,1.7649,1.766197979,0.1354,68.41635
01/01/2026 12:00,PUMP-006,South,Day,86,1.9317,66.9414,120.8355,66.9662,36.0167,0,1,634.1,Healthy,Normal,0,1.8205,1.823035517,0.2345,67.9247
01/01/2026 18:00,PUMP-006,South,Day,86,1.3154,68.1386,126.0933,72.6249,34.767,0,1,621.69,Healthy,Normal,0,1.694225,1.710310838,0.6163,67.978175
02/01/2026 00:00,PUMP-006,South,Night,86,1.8886,66.9726,128.3933,69.967,37.3636,0,1,667.88,Healthy,Normal,0,1.7331,1.74742454,0.6163,67.77706
02/01/2026 06:00,PUMP-006,South,Day,86,1.7664,65.7959,126.2028,70.1545,35.4586,0,1,630.95,Healthy,Normal,0,1.73865,1.7506014,0.6163,67.44686667
02/01/2026 12:00,PUMP-006,South,Day,86,1.4509,70.2047,125.9095,71.3354,34.0707,0,1,640.14,Healthy,Normal,0,1.6976,1.713293833,0.6163,67.69321667
02/01/2026 18:00,PUMP-006,South,Night,86,1.8598,68.2916,124.0982,68.959,35.6562,0,1,663.36,Healthy,Normal,0,1.702133333,1.718171888,0.6163,67.72413333
03/01/2026 00:00,PUMP-006,South,Night,86,1.6148,64.9696,123.518,66.2867,34.9722,0,1,636.43,Healthy,Normal,0,1.649316667,1.662768874,0.5732,67.3955
03/01/2026 06:00,PUMP-006,South,Night,86,2.0379,67.2645,122.8297,66.467,34.4052,0,1,585.16,Healthy,Normal,0,1.769733333,1.780054363,0.587,67.24981667
03/01/2026 12:00,PUMP-006,South,Day,86,1.9888,65.4915,126.5281,69.2609,35.7183,1,1,605.63,Healthy,Normal,0,1.786433333,1.798150749,0.587,67.00296667
03/01/2026 18:00,PUMP-006,South,Day,86,1.6114,65.6603,124.5352,69.4864,33.7657,0,1,578.01,Healthy,Normal,0,1.7606,1.773721027,0.587,66.98036667
04/01/2026 00:00,PUMP-006,South,Day,86,1.7186,66.9748,123.2017,69.235,39.0149,0,1,616.5,Healthy,Normal,0,1.805216667,1.813146108,0.4265,66.44205
04/01/2026 06:00,PUMP-006,South,Night,86,1.722,64.7689,122.6917,68.9781,37.3118,0,1,569.45,Healthy,Normal,0,1.78225,1.790317514,0.4265,65.85493333
04/01/2026 12:00,PUMP-006,South,Day,86,1.7778,67.3087,124.1778,69.3598,36.6179,0,1,570.57,Healthy,Normal,0,1.809416667,1.815875115,0.4265,66.24478333
04/01/2026 18:00,PUMP-006,South,Night,86,1.9343,69.0499,128.4534,66.6253,34.457,0,1,590.52,Healthy,Normal,0,1.79215,1.796890587,0.3774,66.54235
05/01/2026 00:00,PUMP-006,South,Day,86,1.9859,69.0784,127.5491,68.9749,33.0849,1,1,559.61,Healthy,Normal,0,1.791666667,1.796355944,0.3745,67.14016667
05/01/2026 06:00,PUMP-006,South,Night,86,2.1886,68.3402,122.9762,68.8201,35.8672,1,1,549.43,Healthy,Normal,0,1.887866667,1.895377186,0.47,67.58681667
05/01/2026 12:00,PUMP-006,South,Night,86,2.1807,67.1112,120.2151,69.8819,36.3937,0,1,560.1,Healthy,Normal,0,1.964883333,1.973009317,0.4666,67.60955
05/01/2026 18:00,PUMP-006,South,Day,86,1.909,64.452,121.3451,72.5819,37.6744,0,1,510.1,Healthy,Normal,0,1.99605,2.001482434,0.4108,67.55673333
06/01/2026 00:00,PUMP-006,South,Day,86,1.9983,65.1787,132.6729,71.2335,35.4598,0,1,533.84,Healthy,Normal,0,2.0328,2.035854515,0.2796,67.20173333
06/01/2026 06:00,PUMP-006,South,Night,86,2.0912,65.2107,127.7739,68.8003,35.6298,1,1,488.65,Healthy,Normal,0,2.05895,2.061545641,0.2796,66.56186667
06/01/2026 12:00,PUMP-006,South,Day,86,1.9391,66.7736,129.4788,72.5989,34.8383,0,1,571.73,Healthy,Normal,0,2.05115,2.054106967,0.2796,66.17773333
06/01/2026 18:00,PUMP-006,South,Day,86,2.247,66.9632,118.7897,71.4004,34.7343,0,1,506.96,Healthy,Normal,0,2.060883333,2.06458921,0.338,65.94823333
07/01/2026 00:00,PUMP-006,South,Day,86,1.7874,65.6498,126.8927,69.0582,34.4471,0,1,507.85,Healthy,Normal,0,1.995333333,2.000604821,0.4596,65.70466667
07/01/2026 06:00,PUMP-006,South,Night,86,1.7108,68.7074,116.58,68.9734,35.1317,0,1,496.52,Healthy,Normal,0,1.9623,1.970493743,0.5362,66.4139
07/01/2026 12:00,PUMP-006,South,Night,86,1.837,122.9829,127.1447,66.0635,38.6608,0,1,493.93,Healthy,Normal,0,1.935416667,1.944155329,0.5362,76.04793333
07/01/2026 18:00,PUMP-006,South,Day,86,1.9249,65.9288,129.4178,66.4112,35.9078,1,1,487.71,Healthy,Normal,0,1.9077,1.915313822,0.5362,76.16761667
08/01/2026 00:00,PUMP-006,South,Night,86,1.9035,68.3323,126.6188,67.9467,35.6389,0,1,508.72,Healthy,Normal,0,1.901766667,1.909352668,0.5362,76.4274
08/01/2026 06:00,PUMP-006,South,Day,86,1.9175,63.9559,120.4942,70.9768,34.8586,0,1,467.26,Healthy,Normal,0,1.84685,1.848493211,0.2141,75.92618333
08/01/2026 12:00,PUMP-006,South,Day,86,1.6212,69.8331,127.7054,69.0357,34.6925,1,1,458.8,Healthy,Normal,0,1.81915,1.822775063,0.3037,76.6234
08/01/2026 18:00,PUMP-006,South,Day,86,2.0721,66.098,122.6837,69.0195,32.3262,1,1,454.21,Healthy,Normal,0,1.879366667,1.884224658,0.4509,76.1885
09/01/2026 00:00,PUMP-006,South,Day,86,2.0844,68.2962,130.9471,69.8787,37.4195,0,1,450.89,Healthy,Normal,0,1.9206,1.926653823,0.4632,67.07405
09/01/2026 06:00,PUMP-006,South,Day,86,1.578,64.7956,126.4596,68.1041,36.5265,0,1,513.05,Healthy,Normal,0,1.862783333,1.873357668,0.5064,66.88518333
09/01/2026 12:00,PUMP-006,South,Night,86,2.128,65.0383,126.4289,72.3449,36.5869,0,1,429.72,Healthy,Normal,0,1.9002,1.913194774,0.55,66.33618333
09/01/2026 18:00,PUMP-006,South,Day,86,1.8809,66.787,125.4578,69.1034,36.102,0,1,475.16,Healthy,Normal,0,1.8941,1.907129781,0.55,66.80803333
10/01/2026 00:00,PUMP-006,South,Day,86,1.6995,66.4263,125.3767,70.8236,33.0333,0,1,460.25,Healthy,Normal,0,1.90715,1.918457489,0.55,66.24023333
10/01/2026 06:00,PUMP-006,South,Day,86,1.7892,66.7312,133.3293,69.3621,37.7344,0,1,428.03,Healthy,Normal,0,1.86,1.870406064,0.55,66.34576667
10/01/2026 12:00,PUMP-006,South,Day,86,2.0279,120.5851,122.8971,68.5313,36.1396,0,1,414.95,Healthy,Normal,0,1.850583333,1.860025453,0.55,75.06058333
10/01/2026 18:00,PUMP-006,South,Day,86,1.6996,65.498,121.2693,74.6699,36.4265,0,1,458.17,Healthy,Normal,0,1.87085,1.877796771,0.4285,75.17765
11/01/2026 00:00,PUMP-006,South,Day,86,1.9669,66.3641,130.3123,75.3172,34.6741,0,1,441.07,Healthy,Normal,0,1.844,1.848289113,0.3284,75.39861667
11/01/2026 06:00,PUMP-006,South,Day,86,2.0629,66.5751,126.5713,68.1219,37.246,0,1,420.24,Healthy,Normal,0,1.874333333,1.880372635,0.3634,75.3633
11/01/2026 12:00,PUMP-006,South,Day,86,1.8414,66.3961,126.4778,71.8293,38.3051,0,1,388.72,Healthy,Normal,0,1.897983333,1.902509798,0.3633,75.35826667
11/01/2026 18:00,PUMP-006,South,Day,86,1.7479,67.9963,127.0562,66.728,35.5407,0,1,414.25,Healthy,Normal,0,1.8911,1.896100338,0.3633,75.56911667
12/01/2026 00:00,PUMP-006,South,Day,86,1.9617,69.2908,127.388,70.1872,34.6888,0,1,395.69,Healthy,Normal,0,1.880066667,1.884456926,0.3633,67.02006667
12/01/2026 06:00,PUMP-006,South,Night,86,1.8682,66.3452,127.9282,71.0611,35.1862,0,1,394.37,Healthy,Normal,0,1.908166667,1.910872337,0.315,67.16126667
12/01/2026 12:00,PUMP-006,South,Day,86,1.788,68.7613,120.3852,70.2592,38.2194,2,1,344.95,Warning,Normal,0,1.87835,1.881349113,0.315,67.5608
12/01/2026 18:00,PUMP-006,South,Day,86,1.8837,69.2568,128.821,67.9861,35.0938,1,1,428.81,Healthy,Normal,0,1.848483333,1.84975747,0.2138,68.00775
13/01/2026 00:00,PUMP-006,South,Day,86,1.6088,69.7284,127.0761,67.9181,35.0219,0,1,398.39,Healthy,Normal,0,1.809716667,1.813242936,0.3529,68.56313333
13/01/2026 06:00,PUMP-006,South,Day,86,2.277,68.1266,126.1084,69.0065,34.6609,0,1,370.53,Healthy,Normal,0,1.8979,1.908606571,0.6682,68.58485
13/01/2026 12:00,PUMP-006,South,Day,86,2.1261,63.6856,124.0423,68.4612,35.8882,0,1,288.09,Healthy,Normal,0,1.9253,1.9377267,0.6682,67.65065
13/01/2026 18:00,PUMP-006,South,Day,86,1.9165,67.9288,126.4341,70.2534,34.5373,0,1,341.73,Healthy,Normal,0,1.93335,1.945572306,0.6682,67.91458333
14/01/2026 00:00,PUMP-006,South,Night,86,2.0679,69.4698,129.8128,70.164,34.3595,0,1,353.27,Healthy,Normal,0,1.98,1.991263251,0.6682,68.03266667
14/01/2026 06:00,PUMP-006,South,Day,86,1.7892,65.1348,122.1622,66.2023,35.6711,0,1,366.01,Healthy,Normal,0,1.96425,1.976684385,0.6682,67.34566667
14/01/2026 12:00,PUMP-006,South,Day,86,1.6348,67.5026,129.1045,68.7363,35.3882,0,1,353.14,Healthy,Normal,0,1.968583333,1.980236541,0.6422,66.9747
14/01/2026 18:00,PUMP-006,South,Day,86,2.0907,68.4106,128.6053,72.129,33.2318,0,1,320.59,Healthy,Normal,0,1.937533333,1.945692595,0.4913,67.02203333
15/01/2026 00:00,PUMP-006,South,Day,86,1.945,66.9071,125.4486,70.8444,35.5636,1,1,337,Healthy,Normal,0,1.90735,1.913854829,0.4559,67.55895
15/01/2026 06:00,PUMP-006,South,Day,86,1.7626,66.3895,123.2624,70.7724,34.9692,2,1,299.07,Warning,Normal,0,1.8817,1.889039806,0.4559,67.3024
15/01/2026 12:00,PUMP-006,South,Night,86,2.1552,67.1801,138.1082,72.4254,36.4548,0,1,314.33,Healthy,Normal,0,1.89625,1.905234236,0.5204,66.92078333
15/01/2026 18:00,PUMP-006,South,Night,86,2.273,69.5881,129.2664,67.112,36.682,0,1,341.7,Healthy,Normal,0,1.976883333,1.989338137,0.6382,67.663
16/01/2026 00:00,PUMP-006,South,Night,86,2.0595,68.5532,128.2294,71.2226,34.6215,0,1,336.17,Healthy,Normal,0,2.047666667,2.054010976,0.5104,67.8381
16/01/2026 06:00,PUMP-006,South,Day,86,2.0086,65.4635,129.5807,72.5492,35.133,0,1,309.87,Healthy,Normal,0,2.033983333,2.040311006,0.5104,67.34691667
16/01/2026 12:00,PUMP-006,South,Day,86,1.8975,65.9715,124.8554,74.5433,33.8638,0,1,311.88,Healthy,Normal,0,2.026066667,2.032842643,0.5104,67.19098333
16/01/2026 18:00,PUMP-006,South,Night,86,2.019,67.6099,123.0381,68.2391,37.2982,0,1,270.47,Healthy,Normal,0,2.0688,2.072208866,0.3755,67.39438333
17/01/2026 00:00,PUMP-006,South,Night,86,2.0263,71.2965,126.8084,,34.9635,0,1,261.13,Healthy,Normal,0,2.047316667,2.050418744,0.3755,68.08045
17/01/2026 06:00,PUMP-006,South,Night,86,1.8273,65.47,129.9975,72.7406,38.117,0,1,266.77,Healthy,Normal,0,1.973033333,1.974748863,0.2322,67.3941
17/01/2026 12:00,PUMP-006,South,Day,86,2.1185,68.1026,122.9029,67.6226,36.6887,0,1,264.63,Healthy,Normal,0,1.982866667,1.98512386,0.2912,67.319
17/01/2026 18:00,PUMP-006,South,Night,86,2.1019,69.3209,119.4862,70.5828,36.9726,0,1,273.72,Healthy,Normal,0,1.998416667,2.001158418,0.2912,67.9619
18/01/2026 00:00,PUMP-006,South,Day,86,1.8792,69.7492,133.721,68.1271,36.7372,0,1,242.7,Healthy,Normal,0,1.995366667,1.998278279,0.2912,68.59151667
18/01/2026 06:00,PUMP-006,South,Night,86,2.02,69.9647,130.4086,67.5616,37.114,1,1,218.85,Healthy,Normal,0,1.995533333,1.998446708,0.2912,68.98398333
18/01/2026 12:00,PUMP-006,South,Night,86,2.0014,67.1453,119.174,69.8151,35.0644,1,1,227.9,Healthy,Normal,0,1.991383333,1.994260337,0.2912,68.29211667
18/01/2026 18:00,PUMP-006,South,Day,86,1.7736,67.3522,130.0089,68.098,35.9932,0,1,280.46,Healthy,Normal,0,1.982433333,1.986163698,0.3449,68.60581667
19/01/2026 00:00,PUMP-006,South,Night,86,1.888,66.6862,124.6338,70.3165,38.6931,0,1,221,Healthy,Normal,0,1.944016667,1.947031038,0.3283,68.36975
19/01/2026 06:00,PUMP-006,South,Day,86,1.85,70.5855,126.0378,74.3352,37.2476,0,1,223.58,Healthy,Normal,0,1.902033333,1.903947459,0.2464,68.58051667
19/01/2026 12:00,PUMP-006,South,Day,86,2.0363,69.4343,125.5504,69.7455,36.0436,1,1,232.01,Healthy,Normal,0,1.928216667,1.93068298,0.2627,68.52803333
19/01/2026 18:00,PUMP-006,South,Day,86,2.1646,71.0686,129.3021,67.8313,36.2224,0,1,216.42,Healthy,Normal,0,1.952316667,1.956626083,0.391,68.71201667
20/01/2026 00:00,PUMP-006,South,Night,86,2.0039,66.0131,121.7727,71.6082,37.6585,0,1,175.78,Healthy,Normal,0,1.952733333,1.957052504,0.391,68.52331667
20/01/2026 06:00,PUMP-006,South,Day,86,2.4576,68.7573,126.9678,68.1403,36.9938,0,1,170.26,Healthy,Normal,0,2.066733333,2.07663461,0.6076,68.7575
20/01/2026 12:00,PUMP-006,South,Day,86,2.3229,67.8657,125.7332,73.2087,38.9862,0,1,169.75,Healthy,Normal,0,2.139216667,2.148867463,0.6076,68.95408333
20/01/2026 18:00,PUMP-006,South,Night,86,2.1853,71.5293,126.943,71.0628,35.6865,0,1,214.79,Healthy,Normal,0,2.1951,2.200712927,0.4537,69.11138333
21/01/2026 00:00,PUMP-006,South,Night,86,2.5475,72.2151,120.8154,70.3202,37.7174,1,1,216.18,Healthy,Normal,0,2.2803,2.287723136,0.5436,69.57485
21/01/2026 06:00,PUMP-006,South,Day,86,2.3429,73.1529,119.2715,70.5799,36.9513,1,1,162.39,Healthy,Normal,1,2.310016667,2.316813549,0.5436,69.92223333
21/01/2026 12:00,PUMP-006,South,Day,86,2.3727,73.1291,122.0385,75.0404,36.9828,2,1,164.14,Warning,Normal,1,2.371483333,2.374160912,0.3622,71.10823333
21/01/2026 18:00,PUMP-006,South,Day,86,2.5291,75.4831,118.1016,70.9369,38.9691,0,1,131.41,Healthy,Normal,1,2.3834,2.386643014,0.3622,72.2292
22/01/2026 00:00,PUMP-006,South,Day,86,2.9214,73.8237,120.807,70.3969,38.1723,1,1,136.64,Healthy,Normal,1,2.48315,2.493829144,0.7361,73.2222
22/01/2026 06:00,PUMP-006,South,Day,86,2.9001,74.9833,119.8963,71.9789,39.2289,1,1,175.47,Healthy,Normal,0,2.602283333,2.612474776,0.5785,73.79786667
