timestamp,asset_id,depot,shift,asset_age_months,vibration_g,temperature_c,pressure_psi,acoustic_db,motor_current_a,error_events,constant_sensor,time_to_failure_hours,health_status,fault_type,failure_within_7_days
12/01/2026 12:00,PUMP-005,North,Day,28,2.4691,61.6097,120.5193,71.3255,34.5954,0,1,404.24,Healthy,Normal,0
12/01/2026 18:00,PUMP-005,North,Day,28,1.7921,56.1304,118.7062,68.1391,33.2152,0,1,327.12,Healthy,Normal,0
13/01/2026 00:00,PUMP-005,North,Day,28,2.0409,59.8199,120.7561,72.5809,35.519,0,1,364.79,Healthy,Normal,0
13/01/2026 06:00,PUMP-005,North,Night,28,2.1532,59.6958,122.5277,72.7819,36.6684,1,1,327.05,Healthy,Normal,0
13/01/2026 12:00,PUMP-005,North,Day,28,2.676,57.6575,115.0787,70.9632,36.5561,0,1,376.04,Healthy,Normal,0
13/01/2026 18:00,PUMP-005,North,Night,28,2.3864,61.1803,114.1008,73.2378,37.7211,0,1,349.1,Healthy,Normal,0
14/01/2026 00:00,PUMP-005,North,Day,28,2.073,60.9574,117.6724,68.0484,34.532,1,1,348.65,Healthy,Normal,0
14/01/2026 06:00,PUMP-005,North,Day,28,2.1773,58.6748,122.8367,69.3843,35.3932,1,1,360.97,Healthy,Normal,0
14/01/2026 12:00,PUMP-005,North,Day,28,1.7744,61.8156,123.0004,69.1503,36.4085,1,1,357.63,Healthy,Normal,0
14/01/2026 18:00,PUMP-005,North,Day,28,1.9664,58.9443,114.6827,70.7881,37.6212,0,1,360.51,Healthy,Normal,0
15/01/2026 00:00,PUMP-005,North,Night,28,2.2482,63.2314,118.9778,69.1101,37.0727,0,1,333.08,Healthy,Normal,0
15/01/2026 06:00,PUMP-005,North,Day,28,2.3407,55.2334,120.4326,68.9334,35.4255,0,1,335.14,Healthy,Normal,0
15/01/2026 12:00,PUMP-005,North,Day,28,2.0637,60.5489,115.9697,66.3801,34.788,0,1,310.21,Healthy,Normal,0
15/01/2026 18:00,PUMP-005,North,Day,28,2.0401,58.6169,123.5996,69.5672,35.3793,0,1,323.34,Healthy,Normal,0
16/01/2026 00:00,PUMP-005,North,Night,28,2.179,59.9125,118.495,74.8108,36.4707,1,1,299.09,Healthy,Normal,0
16/01/2026 06:00,PUMP-005,North,Night,28,2.2439,60.3547,117.4571,69.879,36.8583,0,1,316.74,Healthy,Normal,0
16/01/2026 12:00,PUMP-005,North,Day,28,1.9583,59.9842,112.176,70.2679,34.6935,0,1,262.92,Healthy,Normal,0
16/01/2026 18:00,PUMP-005,North,Night,28,2.2795,56.7238,124.1732,67.2587,38.14,0,1,268.14,Healthy,Normal,0
17/01/2026 00:00,PUMP-005,North,Day,28,2.1145,58.9563,117.6649,69.4253,33.1459,0,1,277.95,Healthy,Normal,0
17/01/2026 06:00,PUMP-005,North,Day,28,1.9863,60.4492,114.3428,64.8131,36.57,0,1,274.79,Healthy,Normal,0
17/01/2026 12:00,PUMP-005,North,Day,28,2.1032,57.1678,113.8623,68.2734,37.1815,0,1,274.75,Healthy,Normal,0
17/01/2026 18:00,PUMP-005,North,Night,28,2.2406,60.5222,116.2294,68.6283,32.939,0,1,247.24,Healthy,Normal,0
18/01/2026 00:00,PUMP-005,North,Day,28,2.0625,61.129,111.9634,68.6433,34.4092,0,1,230.98,Healthy,Normal,0
18/01/2026 06:00,PUMP-005,North,Night,28,1.9047,59.6738,115.8596,66.9539,38.7227,0,1,234.6,Healthy,Normal,0
18/01/2026 12:00,PUMP-005,North,Day,28,2.2172,59.1192,116.5403,71.4053,33.7194,0,1,235.62,Healthy,Normal,0
18/01/2026 18:00,PUMP-005,North,Day,28,1.8936,58.1423,113.3775,70.5757,36.0924,0,1,258.34,Healthy,Normal,0
19/01/2026 00:00,PUMP-005,North,Day,28,2.0785,58.9659,115.0922,73.5583,35.8847,0,1,240.8,Healthy,Normal,0
19/01/2026 06:00,PUMP-005,North,Day,28,2.0772,56.7483,122.7024,69.6891,37.045,0,1,225.96,Healthy,Normal,0
19/01/2026 12:00,PUMP-005,North,Day,28,2.3097,60.3645,118.8817,73.1238,37.6189,0,1,250.12,Healthy,Normal,0
19/01/2026 18:00,PUMP-005,North,Night,28,1.9965,61.2215,118.1747,66.8018,35.7358,0,1,211.28,Healthy,Normal,0
20/01/2026 00:00,PUMP-005,North,Day,28,2.1824,60.4843,124.429,71.9501,35.4079,1,1,227.1,Healthy,Normal,0
20/01/2026 06:00,PUMP-005,North,Day,28,1.6987,59.7371,113.8874,70.233,34.4912,0,1,197.54,Healthy,Normal,0
20/01/2026 12:00,PUMP-005,North,Night,28,2.2632,59.1042,116.1867,67.181,36.7959,2,1,198.43,Warning,Normal,0
20/01/2026 18:00,PUMP-005,North,Night,28,2.3851,61.7505,116.3985,73.044,35.5908,0,1,173.08,Healthy,Normal,0
21/01/2026 00:00,PUMP-005,North,Night,28,2.375,66.0073,113.1646,71.5034,35.6315,0,1,158.72,Healthy,Normal,1
21/01/2026 06:00,PUMP-005,North,Day,28,2.5188,62.5709,113.7611,72.8347,37.4541,1,1,163.65,Healthy,Normal,1
21/01/2026 12:00,PUMP-005,North,Night,28,2.6121,61.6369,121.2337,68.9477,37.7351,0,1,125.77,Healthy,Normal,1
21/01/2026 18:00,PUMP-005,North,Day,28,2.4639,61.5128,115.8157,68.4783,36.6937,2,1,197.71,Warning,Normal,0
22/01/2026 00:00,PUMP-005,North,Night,28,2.5357,65.3768,111.6427,75.5927,38.6403,1,1,141.47,Healthy,Normal,1
22/01/2026 06:00,PUMP-005,North,Day,28,2.7355,66.7001,110.9863,72.3918,39.1547,2,1,191.73,Warning,Normal,0
22/01/2026 12:00,PUMP-005,North,Night,28,3.0822,63.1926,114.3428,72.1374,38.1504,1,1,149.67,Warning,Normal,1
22/01/2026 18:00,PUMP-005,North,Night,28,2.8989,68.2462,115.9828,73.3946,40.7847,0,1,138.19,Healthy,Normal,1
23/01/2026 00:00,PUMP-005,North,Day,28,2.8559,66.6786,108.2433,74.5883,39.981,0,1,176.47,Healthy,Normal,0
23/01/2026 06:00,PUMP-005,North,Night,28,3.297,66.8592,102.0438,76.1312,38.9186,0,1,102.12,Warning,Warning,1
23/01/2026 12:00,PUMP-005,North,Night,28,3.3447,70.6027,117.1022,74.3728,39.6019,1,1,104.54,Warning,Warning,1
23/01/2026 18:00,PUMP-005,North,Day,28,3.2341,68.7668,111.1976,66.7502,39.4323,0,1,103.3,Warning,Bearing Wear,1
24/01/2026 00:00,PUMP-005,North,Night,28,3.506,69.3362,114.0478,74.9249,38.1519,0,1,119.45,Warning,Bearing Wear,1
24/01/2026 06:00,PUMP-005,North,Day,28,3.589,69.2838,114.4398,73.6846,40.291,2,1,113,Warning,Warning,1
24/01/2026 12:00,PUMP-005,North,Day,28,3.5728,69.065,112.0436,76.6344,39.3601,1,1,50.63,Warning,Warning,1
24/01/2026 18:00,PUMP-005,North,Day,28,3.6047,71.1709,108.4167,75.3453,38.6099,0,1,117.36,Warning,Bearing Wear,1
25/01/2026 00:00,PUMP-005,North,Day,28,4.0577,69.9825,105.9506,73.9149,42.6406,0,1,108.07,Warning,Bearing Wear,1
25/01/2026 06:00,PUMP-005,North,Night,28,3.6751,71.3517,108.1062,77.4006,43.1208,1,1,59.11,Warning,Warning,1
25/01/2026 12:00,PUMP-005,North,Day,28,3.5522,69.0777,104.1513,73.0184,41.2113,1,1,97.05,Warning,Warning,1
25/01/2026 18:00,PUMP-005,North,Day,28,4.2274,71.3663,110.065,75.9563,40.9408,2,1,61.92,Critical,Warning,1
26/01/2026 00:00,PUMP-005,North,Night,28,4.3072,73.9227,104.7958,76.6074,41.1099,1,1,74.9,Critical,Warning,1
26/01/2026 06:00,PUMP-005,North,Day,28,4.059,74.6427,103.4232,82.3431,42.6945,3,1,115.46,Warning,Seal Leak,1
26/01/2026 12:00,PUMP-005,North,Day,28,4.2357,74.6938,110.1944,77.6969,42.8003,0,1,74.29,Critical,Seal Leak,1
26/01/2026 18:00,PUMP-005,North,Night,28,4.2711,73.7632,102.6174,75.4603,40.1127,3,1,34.97,Critical,Bearing Wear,1
27/01/2026 00:00,PUMP-005,North,Night,28,4.4463,76.1072,107.0477,77.1477,43.6471,2,1,79.5,Critical,Bearing Wear,1
27/01/2026 06:00,PUMP-005,North,Night,28,4.6565,76.7931,102.7297,75.7808,43.1361,3,1,44,Critical,Seal Leak,1
27/01/2026 12:00,PUMP-005,North,Day,28,4.4833,77.0182,104.057,71.5942,41.3218,2,1,0,Critical,Bearing Wear,1
27/01/2026 18:00,PUMP-005,North,Day,28,4.6911,76.4888,102.4531,77.5107,45.9568,2,1,36.75,Critical,Misalignment,1
28/01/2026 00:00,PUMP-005,North,Day,28,4.7089,77.1652,102.127,78.2135,42.9357,2,1,41.53,Critical,Bearing Wear,1
28/01/2026 06:00,PUMP-005,North,Day,28,4.9583,78.6788,103.8642,75.4394,45.7717,3,1,19.11,Critical,Bearing Wear,1
01/01/2026 00:00,PUMP-006,South,Day,86,1.6972,68.7266,121.0465,73.682,36.28,1,1,668.17,Healthy,Normal,0
01/01/2026 06:00,PUMP-006,South,Day,86,1.8326,68.1061,123.3796,66.9962,35.9,1,1,624.55,Healthy,Normal,0
01/01/2026 12:00,PUMP-006,South,Day,86,1.9317,66.9414,120.8355,66.9662,36.0167,0,1,634.1,Healthy,Normal,0
01/01/2026 18:00,PUMP-006,South,Day,86,1.3154,68.1386,126.0933,72.6249,34.767,0,1,621.69,Healthy,Normal,0
02/01/2026 00:00,PUMP-006,South,Night,86,1.8886,66.9726,128.3933,69.967,37.3636,0,1,667.88,Healthy,Normal,0
02/01/2026 06:00,PUMP-006,South,Day,86,1.7664,65.7959,126.2028,70.1545,35.4586,0,1,630.95,Healthy,Normal,0
02/01/2026 12:00,PUMP-006,South,Day,86,1.4509,70.2047,125.9095,71.3354,34.0707,0,1,640.14,Healthy,Normal,0
02/01/2026 18:00,PUMP-006,South,Night,86,1.8598,68.2916,124.0982,68.959,35.6562,0,1,663.36,Healthy,Normal,0
03/01/2026 00:00,PUMP-006,South,Night,86,1.6148,64.9696,123.518,66.2867,34.9722,0,1,636.43,Healthy,Normal,0
03/01/2026 06:00,PUMP-006,South,Night,86,2.0379,67.2645,122.8297,66.467,34.4052,0,1,585.16,Healthy,Normal,0
03/01/2026 12:00,PUMP-006,South,Day,86,1.9888,65.4915,126.5281,69.2609,35.7183,1,1,605.63,Healthy,Normal,0
03/01/2026 18:00,PUMP-006,South,Day,86,1.6114,65.6603,124.5352,69.4864,33.7657,0,1,578.01,Healthy,Normal,0
04/01/2026 00:00,PUMP-006,South,Day,86,1.7186,66.9748,123.2017,69.235,39.0149,0,1,616.5,Healthy,Normal,0
04/01/2026 06:00,PUMP-006,South,Night,86,1.722,64.7689,122.6917,68.9781,37.3118,0,1,569.45,Healthy,Normal,0
04/01/2026 12:00,PUMP-006,South,Day,86,1.7778,67.3087,124.1778,69.3598,36.6179,0,1,570.57,Healthy,Normal,0
04/01/2026 18:00,PUMP-006,South,Night,86,1.9343,69.0499,128.4534,66.6253,34.457,0,1,590.52,Healthy,Normal,0
05/01/2026 00:00,PUMP-006,South,Day,86,1.9859,69.0784,127.5491,68.9749,33.0849,1,1,559.61,Healthy,Normal,0
05/01/2026 06:00,PUMP-006,South,Night,86,2.1886,68.3402,122.9762,68.8201,35.8672,1,1,549.43,Healthy,Normal,0
05/01/2026 12:00,PUMP-006,South,Night,86,2.1807,67.1112,120.2151,69.8819,36.3937,0,1,560.1,Healthy,Normal,0
05/01/2026 18:00,PUMP-006,South,Day,86,1.909,64.452,121.3451,72.5819,37.6744,0,1,510.1,Healthy,Normal,0
06/01/2026 00:00,PUMP-006,South,Day,86,1.9983,65.1787,132.6729,71.2335,35.4598,0,1,533.84,Healthy,Normal,0
06/01/2026 06:00,PUMP-006,South,Night,86,2.0912,65.2107,127.7739,68.8003,35.6298,1,1,488.65,Healthy,Normal,0
06/01/2026 12:00,PUMP-006,South,Day,86,1.9391,66.7736,129.4788,72.5989,34.8383,0,1,571.73,Healthy,Normal,0
06/01/2026 18:00,PUMP-006,South,Day,86,2.247,66.9632,118.7897,71.4004,34.7343,0,1,506.96,Healthy,Normal,0
07/01/2026 00:00,PUMP-006,South,Day,86,1.7874,65.6498,126.8927,69.0582,34.4471,0,1,507.85,Healthy,Normal,0
07/01/2026 06:00,PUMP-006,South,Night,86,1.7108,68.7074,116.58,68.9734,35.1317,0,1,496.52,Healthy,Normal,0
07/01/2026 12:00,PUMP-006,South,Night,86,1.837,122.9829,127.1447,66.0635,38.6608,0,1,493.93,Healthy,Normal,0
07/01/2026 18:00,PUMP-006,South,Day,86,1.9249,65.9288,129.4178,66.4112,35.9078,1,1,487.71,Healthy,Normal,0
08/01/2026 00:00,PUMP-006,South,Night,86,1.9035,68.3323,126.6188,67.9467,35.6389,0,1,508.72,Healthy,Normal,0
08/01/2026 06:00,PUMP-006,South,Day,86,1.9175,63.9559,120.4942,70.9768,34.8586,0,1,467.26,Healthy,Normal,0
08/01/2026 12:00,PUMP-006,South,Day,86,1.6212,69.8331,127.7054,69.0357,34.6925,1,1,458.8,Healthy,Normal,0
08/01/2026 18:00,PUMP-006,South,Day,86,2.0721,66.098,122.6837,69.0195,32.3262,1,1,454.21,Healthy,Normal,0
09/01/2026 00:00,PUMP-006,South,Day,86,2.0844,68.2962,130.9471,69.8787,37.4195,0,1,450.89,Healthy,Normal,0
09/01/2026 06:00,PUMP-006,South,Day,86,1.578,64.7956,126.4596,68.1041,36.5265,0,1,513.05,Healthy,Normal,0
09/01/2026 12:00,PUMP-006,South,Night,86,2.128,65.0383,126.4289,72.3449,36.5869,0,1,429.72,Healthy,Normal,0
09/01/2026 18:00,PUMP-006,South,Day,86,1.8809,66.787,125.4578,69.1034,36.102,0,1,475.16,Healthy,Normal,0
10/01/2026 00:00,PUMP-006,South,Day,86,1.6995,66.4263,125.3767,70.8236,33.0333,0,1,460.25,Healthy,Normal,0
10/01/2026 06:00,PUMP-006,South,Day,86,1.7892,66.7312,133.3293,69.3621,37.7344,0,1,428.03,Healthy,Normal,0
10/01/2026 12:00,PUMP-006,South,Day,86,2.0279,120.5851,122.8971,68.5313,36.1396,0,1,414.95,Healthy,Normal,0
10/01/2026 18:00,PUMP-006,South,Day,86,1.6996,65.498,121.2693,74.6699,36.4265,0,1,458.17,Healthy,Normal,0
11/01/2026 00:00,PUMP-006,South,Day,86,1.9669,66.3641,130.3123,75.3172,34.6741,0,1,441.07,Healthy,Normal,0
11/01/2026 06:00,PUMP-006,South,Day,86,2.0629,66.5751,126.5713,68.1219,37.246,0,1,420.24,Healthy,Normal,0
11/01/2026 12:00,PUMP-006,South,Day,86,1.8414,66.3961,126.4778,71.8293,38.3051,0,1,388.72,Healthy,Normal,0
11/01/2026 18:00,PUMP-006,South,Day,86,1.7479,67.9963,127.0562,66.728,35.5407,0,1,414.25,Healthy,Normal,0
12/01/2026 00:00,PUMP-006,South,Day,86,1.9617,69.2908,127.388,70.1872,34.6888,0,1,395.69,Healthy,Normal,0
12/01/2026 06:00,PUMP-006,South,Night,86,1.8682,66.3452,127.9282,71.0611,35.1862,0,1,394.37,Healthy,Normal,0
12/01/2026 12:00,PUMP-006,South,Day,86,1.788,68.7613,120.3852,70.2592,38.2194,2,1,344.95,Warning,Normal,0
12/01/2026 18:00,PUMP-006,South,Day,86,1.8837,69.2568,128.821,67.9861,35.0938,1,1,428.81,Healthy,Normal,0
13/01/2026 00:00,PUMP-006,South,Day,86,1.6088,69.7284,127.0761,67.9181,35.0219,0,1,398.39,Healthy,Normal,0
13/01/2026 06:00,PUMP-006,South,Day,86,2.277,68.1266,126.1084,69.0065,34.6609,0,1,370.53,Healthy,Normal,0
13/01/2026 12:00,PUMP-006,South,Day,86,2.1261,63.6856,124.0423,68.4612,35.8882,0,1,288.09,Healthy,Normal,0
13/01/2026 18:00,PUMP-006,South,Day,86,1.9165,67.9288,126.4341,70.2534,34.5373,0,1,341.73,Healthy,Normal,0
14/01/2026 00:00,PUMP-006,South,Night,86,2.0679,69.4698,129.8128,70.164,34.3595,0,1,353.27,Healthy,Normal,0
14/01/2026 06:00,PUMP-006,South,Day,86,1.7892,65.1348,122.1622,66.2023,35.6711,0,1,366.01,Healthy,Normal,0
14/01/2026 12:00,PUMP-006,South,Day,86,1.6348,67.5026,129.1045,68.7363,35.3882,0,1,353.14,Healthy,Normal,0
14/01/2026 18:00,PUMP-006,South,Day,86,2.0907,68.4106,128.6053,72.129,33.2318,0,1,320.59,Healthy,Normal,0
15/01/2026 00:00,PUMP-006,South,Day,86,1.945,66.9071,125.4486,70.8444,35.5636,1,1,337,Healthy,Normal,0
15/01/2026 06:00,PUMP-006,South,Day,86,1.7626,66.3895,123.2624,70.7724,34.9692,2,1,299.07,Warning,Normal,0
15/01/2026 12:00,PUMP-006,South,Night,86,2.1552,67.1801,138.1082,72.4254,36.4548,0,1,314.33,Healthy,Normal,0
15/01/2026 18:00,PUMP-006,South,Night,86,2.273,69.5881,129.2664,67.112,36.682,0,1,341.7,Healthy,Normal,0
16/01/2026 00:00,PUMP-006,South,Night,86,2.0595,68.5532,128.2294,71.2226,34.6215,0,1,336.17,Healthy,Normal,0
16/01/2026 06:00,PUMP-006,South,Day,86,2.0086,65.4635,129.5807,72.5492,35.133,0,1,309.87,Healthy,Normal,0
16/01/2026 12:00,PUMP-006,South,Day,86,1.8975,65.9715,124.8554,74.5433,33.8638,0,1,311.88,Healthy,Normal,0
16/01/2026 18:00,PUMP-006,South,Night,86,2.019,67.6099,123.0381,68.2391,37.2982,0,1,270.47,Healthy,Normal,0
17/01/2026 00:00,PUMP-006,South,Night,86,2.0263,71.2965,126.8084,,34.9635,0,1,261.13,Healthy,Normal,0
17/01/2026 06:00,PUMP-006,South,Night,86,1.8273,65.47,129.9975,72.7406,38.117,0,1,266.77,Healthy,Normal,0
17/01/2026 12:00,PUMP-006,South,Day,86,2.1185,68.1026,122.9029,67.6226,36.6887,0,1,264.63,Healthy,Normal,0
17/01/2026 18:00,PUMP-006,South,Night,86,2.1019,69.3209,119.4862,70.5828,36.9726,0,1,273.72,Healthy,Normal,0
18/01/2026 00:00,PUMP-006,South,Day,86,1.8792,69.7492,133.721,68.1271,36.7372,0,1,242.7,Healthy,Normal,0
18/01/2026 06:00,PUMP-006,South,Night,86,2.02,69.9647,130.4086,67.5616,37.114,1,1,218.85,Healthy,Normal,0
18/01/2026 12:00,PUMP-006,South,Night,86,2.0014,67.1453,119.174,69.8151,35.0644,1,1,227.9,Healthy,Normal,0
18/01/2026 18:00,PUMP-006,South,Day,86,1.7736,67.3522,130.0089,68.098,35.9932,0,1,280.46,Healthy,Normal,0
19/01/2026 00:00,PUMP-006,South,Night,86,1.888,66.6862,124.6338,70.3165,38.6931,0,1,221,Healthy,Normal,0
19/01/2026 06:00,PUMP-006,South,Day,86,1.85,70.5855,126.0378,74.3352,37.2476,0,1,223.58,Healthy,Normal,0
19/01/2026 12:00,PUMP-006,South,Day,86,2.0363,69.4343,125.5504,69.7455,36.0436,1,1,232.01,Healthy,Normal,0
19/01/2026 18:00,PUMP-006,South,Day,86,2.1646,71.0686,129.3021,67.8313,36.2224,0,1,216.42,Healthy,Normal,0
20/01/2026 00:00,PUMP-006,South,Night,86,2.0039,66.0131,121.7727,71.6082,37.6585,0,1,175.78,Healthy,Normal,0
20/01/2026 06:00,PUMP-006,South,Day,86,2.4576,68.7573,126.9678,68.1403,36.9938,0,1,170.26,Healthy,Normal,0
20/01/2026 12:00,PUMP-006,South,Day,86,2.3229,67.8657,125.7332,73.2087,38.9862,0,1,169.75,Healthy,Normal,0
20/01/2026 18:00,PUMP-006,South,Night,86,2.1853,71.5293,126.943,71.0628,35.6865,0,1,214.79,Healthy,Normal,0
21/01/2026 00:00,PUMP-006,South,Night,86,2.5475,72.2151,120.8154,70.3202,37.7174,1,1,216.18,Healthy,Normal,0
21/01/2026 06:00,PUMP-006,South,Day,86,2.3429,73.1529,119.2715,70.5799,36.9513,1,1,162.39,Healthy,Normal,1
21/01/2026 12:00,PUMP-006,South,Day,86,2.3727,73.1291,122.0385,75.0404,36.9828,2,1,164.14,Warning,Normal,1
21/01/2026 18:00,PUMP-006,South,Day,86,2.5291,75.4831,118.1016,70.9369,38.9691,0,1,131.41,Healthy,Normal,1
22/01/2026 00:00,PUMP-006,South,Day,86,2.9214,73.8237,120.807,70.3969,38.1723,1,1,136.64,Healthy,Normal,1
22/01/2026 06:00,PUMP-006,South,Day,86,2.9001,74.9833,119.8963,71.9789,39.2289,1,1,175.47,Healthy,Normal,0
22/01/2026 12:00,PUMP-006,South,Day,86,3.0212,75.4151,116.9966,74.8582,38.0173,1,1,124.62,Warning,Bearing Wear,1
22/01/2026 18:00,PUMP-006,South,Night,86,2.9438,72.6525,117.5243,72.9673,35.6642,0,1,151.07,Healthy,Warning,1
23/01/2026 00:00,PUMP-006,South,Night,86,3.0361,75.989,122.3066,72.0218,38.4677,0,1,158.18,Warning,Warning,1
23/01/2026 06:00,PUMP-006,South,Day,86,2.9577,74.3949,114.8706,74.4199,39.9513,1,1,162.99,Healthy,Warning,1
23/01/2026 12:00,PUMP-006,South,Day,86,3.129,75.954,123.9927,76.131,38.1701,0,1,104.63,Warning,Bearing Wear,1
23/01/2026 18:00,PUMP-006,South,Night,86,3.3364,73.8892,120.0784,74.999,39.4313,0,1,131.26,Warning,Warning,1
24/01/2026 00:00,PUMP-006,South,Day,86,3.3789,77.4619,113.8622,72.68,36.8534,1,1,104.82,Warning,Bearing Wear,1
24/01/2026 06:00,PUMP-006,South,Day,86,3.2059,77.2018,123.6106,78.9166,41.527,0,1,126.12,Warning,Warning,1
24/01/2026 12:00,PUMP-006,South,Day,86,3.5972,76.68,116.554,75.5881,40.6869,0,1,109.9,Warning,Bearing Wear,1
24/01/2026 18:00,PUMP-006,South,Night,86,3.7342,82.9077,118.3662,72.4022,39.457,1,1,119.11,Warning,Bearing Wear,1
25/01/2026 00:00,PUMP-006,South,Day,86,3.7993,78.2006,110.7047,77.113,42.3116,4,1,74.7,Critical,Bearing Wear,1
25/01/2026 06:00,PUMP-006,South,Night,86,3.6175,78.4334,116.482,74.6231,42.0306,4,1,68.56,Critical,Warning,1
25/01/2026 12:00,PUMP-006,South,Day,86,3.7572,78.5299,116.5322,75.3917,43.4973,3,1,102.27,Warning,Warning,1
25/01/2026 18:00,PUMP-006,South,Night,86,3.9961,81.2722,118.3881,74.8028,40.3726,2,1,68.57,Warning,Bearing Wear,1
26/01/2026 00:00,PUMP-006,South,Night,86,4.1135,85.4901,115.3334,78.1556,39.1652,0,1,30.51,Critical,Misalignment,1
26/01/2026 06:00,PUMP-006,South,Night,86,4.2776,78.229,116.6557,81.2802,38.9294,4,1,43.29,Critical,Bearing Wear,1
26/01/2026 12:00,PUMP-006,South,Day,86,4.1911,81.0781,107.1071,78.6966,44.3707,3,1,86.23,Critical,Misalignment,1
26/01/2026 18:00,PUMP-006,South,Night,86,3.992,83.8259,115.5511,76.0813,41.8769,0,1,49.97,Warning,Seal Leak,1
27/01/2026 00:00,PUMP-006,South,Day,86,4.3014,83.2587,112.0144,78.2372,43.7186,3,1,23.45,Critical,Seal Leak,1
27/01/2026 06:00,PUMP-006,South,Day,86,4.3119,82.772,111.3637,76.6471,40.209,2,1,42.75,Critical,Bearing Wear,1
27/01/2026 12:00,PUMP-006,South,Day,86,4.223,82.0305,105.8818,81.5777,44.63,0,1,45.51,Critical,Bearing Wear,1
27/01/2026 18:00,PUMP-006,South,Day,86,4.4058,86.9061,114.0749,83.352,43.2561,1,1,62.33,Critical,Bearing Wear,1
28/01/2026 00:00,PUMP-006,South,Day,86,4.6357,84.8556,107.7001,79.0481,44.5232,3,1,87.17,Critical,Seal Leak,1
28/01/2026 06:00,PUMP-006,South,Night,86,4.4201,84.9926,110.8323,77.6992,44.7536,3,1,0,Critical,Bearing Wear,1
01/01/2026 00:00,PUMP-007,East,Night,33,1.074,60.5358,130.9663,70.0975,35.5294,0,1,649.15,Healthy,Normal,0
01/01/2026 06:00,PUMP-007,East,Day,33,1.0517,62.4118,128.7881,72.6043,36.8169,0,1,641.5,Healthy,Normal,0
01/01/2026 12:00,PUMP-007,East,Night,33,1.135,57.7757,123.382,69.7014,36.5434,1,1,620.44,Healthy,Normal,0
01/01/2026 18:00,PUMP-007,East,Night,33,1.5053,58.9516,125.354,70.7401,31.2278,1,1,656.3,Healthy,Normal,0
02/01/2026 00:00,PUMP-007,East,Night,33,1.3998,60.7162,124.278,73.7996,35.853,0,1,607.11,Healthy,Normal,0
02/01/2026 06:00,PUMP-007,East,Day,33,1.3626,62.3684,135.1702,70.73,36.1635,0,1,598.55,Healthy,Normal,0
02/01/2026 12:00,PUMP-007,East,Night,33,1.4123,57.7103,121.7697,68.8091,35.9217,1,1,645.89,Healthy,Normal,0
02/01/2026 18:00,PUMP-007,East,Day,33,1.6198,62.3975,126.133,68.9822,37.5749,0,1,608.59,Healthy,Normal,0
03/01/2026 00:00,PUMP-007,East,Day,33,1.3275,60.7393,123.2394,70.9438,35.342,1,1,585.17,Healthy,Normal,0
03/01/2026 06:00,PUMP-007,East,Day,33,1.3045,58.6388,125.4919,68.7066,34.5846,0,1,594.8,Healthy,Normal,0
03/01/2026 12:00,PUMP-007,East,Day,33,1.5314,61.7575,124.5444,70.6269,35.6234,0,1,591.8,Healthy,Normal,0
03/01/2026 18:00,PUMP-007,East,Night,33,1.2231,60.7409,125.2963,65.6521,36.7107,0,1,533.32,Healthy,Normal,0
04/01/2026 00:00,PUMP-007,East,Night,33,1.3654,58.4807,126.7828,70.4653,34.8642,0,1,635.49,Healthy,Normal,0
04/01/2026 06:00,PUMP-007,East,Night,33,1.3237,60.4153,120.8955,68.6606,35.6086,0,1,570.49,Healthy,Normal,0
04/01/2026 12:00,PUMP-007,East,Night,33,1.5943,62.2095,131.2376,71.3103,35.9486,1,1,560.43,Healthy,Normal,0
04/01/2026 18:00,PUMP-007,East,Night,33,1.3109,59.9829,128.8383,69.9509,37.5916,2,1,594.89,Warning,Normal,0
05/01/2026 00:00,PUMP-007,East,Day,33,1.2883,61.2384,123.8445,66.2071,35.5975,1,1,515.57,Healthy,Normal,0
05/01/2026 06:00,PUMP-007,East,Night,33,1.903,60.7972,126.1126,67.0574,37.5548,0,1,573.53,Healthy,Normal,0
05/01/2026 12:00,PUMP-007,East,Night,33,1.6709,62.5153,124.7278,69.8828,35.9162,2,1,504.6,Warning,Normal,0
05/01/2026 18:00,PUMP-007,East,Night,33,1.4201,61.9693,132.173,74.5961,37.6616,2,1,505.82,Warning,Normal,0
06/01/2026 00:00,PUMP-007,East,Day,33,1.4542,60.4622,124.8512,69.6271,36.1896,0,1,545.75,Healthy,Normal,0
06/01/2026 06:00,PUMP-007,East,Day,33,1.2166,61.6596,130.9517,73.7363,36.2847,0,1,537.69,Healthy,Normal,0
06/01/2026 12:00,PUMP-007,East,Night,33,1.5189,60.5825,126.5276,71.0394,35.5882,0,1,487.02,Healthy,Normal,0
06/01/2026 18:00,PUMP-007,East,Night,33,1.2456,58.2106,122.5859,69.7624,37.2541,0,1,517.87,Healthy,Normal,0
07/01/2026 00:00,PUMP-007,East,Day,33,1.2478,59.9302,125.9593,66.3563,34.3742,1,1,510.11,Healthy,Normal,0
07/01/2026 06:00,PUMP-007,East,Night,33,1.1312,57.8072,128.4192,63.6091,37.7145,0,1,489.76,Healthy,Normal,0
07/01/2026 12:00,PUMP-007,East,Day,33,1.5612,66.1443,117.8482,71.5994,33.4686,0,1,508.96,Healthy,Normal,0
07/01/2026 18:00,PUMP-007,East,Day,33,1.2083,116.7746,120.8176,72.8558,35.427,2,1,452.22,Warning,Normal,0
